MOFname,volume [A^3],weight [u],surface_area [m^2/g],volumetric_sa [m^2/cm^3],void_fraction,void_volume [cm^3/g],topology_num,metal_element,metal_group,functional_group_1,functional_group_2,organic_linker1,organic_linker2,CO2/N2_selectivity,heat_adsorption_CO2_P0.15bar_T298K [kcal/mol]
mof_unit_pretest_1089,5273.432292,2504.18896,2346.24,1850.0901166319215,0.2820099999999999,0.3575999999999999,5,12,10,6,6,22,22,11.90805013,5.668327
mof_unit_pretest_1090,4405.233488,2454.76198,1921.07,1777.5849816152522,0.33448,0.3614999999999999,0,1,12,2,11,4,14,10.96034384,5.321057
mof_unit_pretest_1091,1942.592083,1530.876,0.0,0.0,0.0839299999999998,0.0641,3,4,6,15,20,1,9,56.57198742,7.490496
mof_unit_pretest_1092,1116.646259,755.22764,974.66,1094.6168518457284,0.16708,0.1487999999999999,0,1,12,17,17,14,24,35.32387192,6.64099
mof_unit_pretest_1093,3910.91887,4171.738,123.81,219.30102842629788,0.0871399999999999,0.0492,3,4,6,15,3,1,11,82.12782092,9.455106
mof_unit_pretest_1094,2262.061224,895.90004,3275.03,2153.858703881415,0.37191,0.5655,0,2,11,6,6,2,9,8.993578458,4.746018
mof_unit_pretest_1095,1644.67957,800.7196799999998,2282.57,1845.3129781911134,0.27947,0.3457,0,2,11,15,13,4,23,11.4073453,5.537732
mof_unit_pretest_1096,2583.243268,1808.53146,0.0,0.0,0.10605,0.0912,5,12,10,10,2,9,22,52.967047,8.552203999999998
mof_unit_pretest_1097,2024.738801,1611.28812,1069.97,1413.9124765413314,0.2204699999999998,0.1668,0,1,12,2,19,1,27,32.43282163,7.462665999999999
mof_unit_pretest_1098,1819.902134,1105.59864,504.72,509.15111849086463,0.1552599999999999,0.1539,0,1,12,15,18,10,29,63.26679622,8.072627
mof_unit_pretest_1099,1176.507426,879.468976,760.7999999999998,944.3719549637389,0.1601299999999999,0.129,0,2,11,8,1,11,14,40.66651796,6.572966
mof_unit_pretest_1100,3149.903608,1209.7548,3115.5,1986.893421495767,0.42157,0.661,0,1,12,14,11,7,14,10.24609613,5.0343230000000005
mof_unit_pretest_1101,1651.044062,1220.4396800000002,579.88,711.7746430308971,0.157,0.1279,3,4,6,10,10,1,5,37.12731037,6.417874
mof_unit_pretest_1102,2026.915273,892.85634,2878.23,2105.3204714324515,0.32943,0.4504,0,2,11,15,15,18,22,12.95257134,4.836022
mof_unit_pretest_1103,2046.85419,1649.498576,403.61,540.0993850544579,0.08813,0.0659,1,10,2,11,18,49,51,18.37112129,6.876428
mof_unit_pretest_1104,2410.063576,2326.917916,232.38,372.56155523934416,0.0588799999999998,0.0367,1,10,2,14,8,49,57,63.72683738,7.982953
mof_unit_pretest_1105,1367.151525,1172.28922,625.05,889.9786858856055,0.1459999999999999,0.1024999999999999,0,2,11,6,3,4,13,26.41305848,6.775322999999999
mof_unit_pretest_1106,1426.032846,1396.42272,0.0,0.0,0.0,0.0,2,9,5,15,9,5,2,13.77551227,9.239657
mof_unit_pretest_1107,1115.492369,689.53002,1440.36,1478.4422105023248,0.2117,0.2061999999999999,0,2,11,10,9,4,4,18.37904146,5.672262
mof_unit_pretest_1108,1953.265562,1274.54514,1051.03,1138.82178630594,0.20025,0.1847999999999999,2,9,5,19,11,1,13,22.70499827,5.780164
mof_unit_pretest_1109,3011.535657,1003.90868,4311.24,2386.4653102219754,0.4777299999999999,0.8629999999999999,0,2,11,20,9,18,23,6.237381965,5.477496
mof_unit_pretest_1110,2103.587726,1935.04988,0.0,0.0,0.06733,0.0441,3,4,6,14,17,4,4,128.3038381,8.323843
mof_unit_pretest_1111,1889.697821,1283.08572,0.0,0.0,0.14207,0.126,2,9,5,2,2,11,16,79.44243811,7.447592999999999
mof_unit_pretest_1112,890.180773,661.3892,0.0,0.0,0.12767,0.1034999999999999,0,2,11,9,9,1,10,39.62205007,6.891447
mof_unit_pretest_1113,4107.489963,1430.4264460000002,3236.65,1871.6795058610662,0.3709,0.6413999999999999,0,1,12,7,1,7,18,9.353436882,5.024006
mof_unit_pretest_1114,1128.414046,592.5042599999999,2124.41,1852.2860545163173,0.28494,0.3267999999999999,0,2,11,16,16,4,11,9.982571627,5.383082
mof_unit_pretest_1115,2001.319714,831.73372,2735.78,1887.9727951593843,0.39055,0.5658999999999998,0,2,11,12,12,4,27,12.02728982,5.411207
mof_unit_pretest_1116,2425.962156,1207.54534,2088.87,1726.5436533976667,0.2842799999999999,0.3438999999999999,0,1,12,11,9,13,23,13.42918523,5.70713
mof_unit_pretest_1117,1146.445994,1073.5695,0.0,0.0,0.1079,0.0694,0,2,11,2,10,4,22,34.24445731,6.866729
mof_unit_pretest_1118,2941.807073,1273.83808,2788.46,2004.9852632573231,0.3010999999999999,0.4188,0,1,12,15,6,12,29,13.34356155,5.452585
mof_unit_pretest_1119,1218.527333,699.16452,2362.88,2251.2954754357593,0.2886,0.3029,0,1,12,19,19,5,8,17.78927078,5.464019
mof_unit_pretest_1120,2072.069298,1031.52872,2521.87,2084.7139375290103,0.33393,0.4038999999999999,5,12,10,20,10,1,10,12.89414062,5.3611580000000005
mof_unit_pretest_1121,1644.887242,1232.46218,675.86,840.8933910379295,0.14029,0.1128,2,9,5,5,9,1,22,39.42554867,7.0137100000000006
mof_unit_pretest_1122,3154.641971,1673.08776,1685.29,1484.191755884359,0.19963,0.2267,2,9,5,18,18,18,20,35.28131810000001,6.556034
mof_unit_pretest_1123,3917.818639,1364.22836,4287.17,2478.9066737445805,0.4374899999999999,0.7566,0,2,11,5,10,16,29,10.36130171,4.8422160000000005
mof_unit_pretest_1124,2408.03084,2215.03856,0.0,0.0,0.1084099999999999,0.0709999999999999,0,1,12,19,19,12,12,93.91535011,8.976153
mof_unit_pretest_1125,1639.138935,1535.27604,606.07,942.6277469229452,0.13364,0.0859,0,1,12,3,19,13,15,69.81273538,8.364813999999999
mof_unit_pretest_1126,1776.431522,875.25204,2430.34,1988.3755845832568,0.36667,0.4481999999999999,0,1,12,17,17,4,8,12.74563376,5.345887
mof_unit_pretest_1127,1105.969426,754.56028,883.58,1001.0215386135981,0.16275,0.1436999999999999,0,2,11,10,17,14,24,28.70939502,6.060526
mof_unit_pretest_1128,3692.45265,1711.44586,2019.89,1554.6143623271325,0.26576,0.3453,0,1,12,13,15,7,16,10.8228143,5.444365
mof_unit_pretest_1129,2062.937116,1178.50884,1513.79,1436.0157824401924,0.2290699999999999,0.2414999999999999,2,9,5,15,18,11,13,16.26108235,5.911372
mof_unit_pretest_1130,1718.033964,1057.76784,680.5,695.7183676132198,0.1191,0.1165,0,1,12,14,18,12,23,34.66647289,7.045599
mof_unit_pretest_1131,1691.5158149999995,887.4299199999998,1491.58,1299.4251915200307,0.215,0.2467999999999999,0,1,12,6,6,5,28,33.75377682,6.933938
mof_unit_pretest_1132,1342.534342,669.22122,2305.49,1908.333475262801,0.32305,0.3902999999999999,0,1,12,8,8,4,13,11.26205432,5.372558000000001
mof_unit_pretest_1133,1111.034316,783.72892,0.0,0.0,0.0758799999999999,0.0647999999999999,0,2,11,12,12,4,9,37.34411996,7.863874000000002
mof_unit_pretest_1134,3967.903875,3438.19064,0.0,0.0,0.07263,0.0505,3,4,6,19,19,4,15,72.89315553999998,8.773211
mof_unit_pretest_1135,2915.52138,1215.57372,3324.78,2301.8377670325585,0.39789,0.5746999999999999,0,1,12,10,20,4,29,13.39870011,5.150144999999999
mof_unit_pretest_1136,2252.591445,1119.64648,2590.85,2138.3928058125457,0.34855,0.4223,0,2,11,17,17,13,17,17.74419612,5.510686
mof_unit_pretest_1137,4915.406106,2405.97844,1783.13,1449.3125725539103,0.23128,0.2844999999999999,3,4,6,13,14,7,25,21.27896505,5.771793
mof_unit_pretest_1138,2378.37421,1378.39668,1286.77,1238.345085052163,0.2263999999999999,0.2353,2,9,5,13,2,11,17,18.34232425,5.783162
mof_unit_pretest_1139,1609.894796,2155.4764800000003,0.0,0.0,0.0,0.0,2,9,5,10,4,5,16,26.60454166,8.736028
mof_unit_pretest_1140,2011.396585,895.37724,2598.77,1920.9803086817362,0.39045,0.5282,0,1,12,15,15,14,27,16.00014627,5.787796
mof_unit_pretest_1141,1622.245019,1298.6063800000002,0.0,0.0,0.0506399999999999,0.0381,2,9,5,20,11,4,24,20.16367644,7.269208
mof_unit_pretest_1142,2294.730362,1023.70372,2324.67,1722.0694281764452,0.34354,0.4637,0,1,12,11,6,2,15,8.779364898999999,6.006427
mof_unit_pretest_1143,10324.066762,3745.22592,3484.82,2099.202296745575,0.40637,0.6745999999999999,5,12,10,10,6,2,18,11.5198812,5.26537
mof_unit_pretest_1144,2210.443521,1578.92184,0.0,0.0,0.0935399999999999,0.0788999999999999,0,1,12,5,16,4,4,93.62692262,9.128311
mof_unit_pretest_1145,1602.805818,731.73894,2622.01,1987.725122052979,0.3114399999999999,0.4108,0,2,11,13,13,22,25,15.6628668,5.81803
mof_unit_pretest_1146,925.665734,621.13536,855.26,952.9650057791846,0.15168,0.1361,0,1,12,10,10,10,18,41.80513169,7.050778
mof_unit_pretest_1147,2793.858919,1532.69322,1835.26,1671.841454867552,0.2423199999999999,0.266,2,9,5,8,8,10,28,34.64368635,6.5620460000000005
mof_unit_pretest_1148,1051.5383359999998,759.23284,285.02,341.72121072618637,0.1024299999999999,0.0854,0,1,12,15,14,10,23,36.74820837,6.903366
mof_unit_pretest_1149,1617.735207,1088.3816,1159.75,1295.6415328820613,0.21623,0.1935,2,9,5,19,19,4,12,20.11765969,5.8868480000000005
mof_unit_pretest_1150,727.794629,589.0968,0.0,0.0,0.11157,0.083,0,1,12,15,15,10,15,41.10749129,8.232805
mof_unit_pretest_1151,2369.006948,1596.98256,861.7899999999998,964.6772029411434,0.14404,0.1287,2,9,5,10,5,17,22,35.240230100000005,6.709481
mof_unit_pretest_1152,4350.597097999999,2464.9753600000004,1316.6,1238.694740374379,0.2005899999999999,0.2132,0,1,12,6,6,9,15,23.35914928,5.683874
mof_unit_pretest_1153,2601.339641,1001.78586,3031.59,1938.6304521195545,0.3675399999999999,0.5747999999999999,0,1,12,7,20,2,16,12.65400187,5.60356
mof_unit_pretest_1154,6054.521411,3014.85924,1389.12,1148.612957589128,0.19989,0.2417,3,4,6,13,20,3,7,24.52408087,7.211617999999999
mof_unit_pretest_1155,1092.434087,717.416,1631.32,1778.9416454993452,0.2347699999999999,0.2152999999999999,0,2,11,17,20,10,26,18.70499096,5.767377
mof_unit_pretest_1156,3426.741711,1396.754,2906.85,1967.4690117176078,0.4016299999999999,0.5934,2,9,5,10,10,17,23,12.34605359,5.071004
mof_unit_pretest_1157,1514.502581,1305.05268,0.0,0.0,0.15503,0.1082999999999999,0,1,12,6,4,1,18,32.92155381,7.365941999999999
mof_unit_pretest_1158,3009.293624,930.90432,4405.54,2263.009388534591,0.5022999999999999,0.9779,0,2,11,14,14,18,23,8.947137692,4.80544
mof_unit_pretest_1159,1699.6467690000002,751.36812,2726.91,2001.7582268596616,0.3432199999999999,0.4675,0,1,12,16,16,24,26,10.68249154,5.235863
mof_unit_pretest_1160,5073.225986,2580.51698,1616.7,1365.5219239744335,0.26371,0.3121999999999999,6,1,12,13,13,9,9,19.35945195,6.231281
mof_unit_pretest_1161,3346.002908,1221.92564,3306.58,2005.1378014503748,0.4211099999999999,0.6944,0,1,12,18,20,2,25,9.096776345,5.362549
mof_unit_pretest_1162,2077.838913,2104.0391600000003,0.0,0.0,0.0,0.0,3,4,6,2,11,12,15,18.75322418,9.38317
mof_unit_pretest_1163,1504.187249,1003.84276,1151.51,1276.0809586156113,0.2020799999999999,0.1824,0,2,11,12,19,14,20,23.09588438,6.364946
mof_unit_pretest_1164,3897.782177000001,3645.16625,355.15,551.5162591764262,0.09228,0.0594,3,4,6,10,1,1,14,71.10095135,7.263717
mof_unit_pretest_1165,1935.519445,1496.85648,0.0,0.0,0.0965899999999999,0.0752,3,4,6,10,10,1,9,86.490165,7.690898
mof_unit_pretest_1166,2032.90462,943.41696,2417.07,1862.613004374802,0.36862,0.4783,0,1,12,16,17,14,27,10.85504328,5.372849
mof_unit_pretest_1167,1631.282399,1047.5858460000002,1504.99,1604.8735228440746,0.22675,0.2126,0,2,11,1,8,16,19,20.77058462,6.010279
mof_unit_pretest_1168,1330.6344,665.59628,2274.67,1889.371088017569,0.3024899999999999,0.3642,0,2,11,20,6,4,13,19.17086527,5.363601
mof_unit_pretest_1169,1107.795081,607.47254,1946.63,1772.5453566638969,0.28204,0.3096999999999999,0,2,11,9,9,4,12,15.72325421,5.236675
mof_unit_pretest_1170,897.662939,717.416,0.0,0.0,0.1294899999999999,0.0976,0,2,11,17,17,4,10,40.82528489,7.204699000000001
mof_unit_pretest_1171,3901.211559,2969.77152,0.0,0.0,0.0738999999999999,0.0585,3,4,6,20,12,11,15,69.38344342,7.355203999999999
mof_unit_pretest_1172,5735.326195000001,3927.247872,956.05,1087.07002785414,0.23558,0.2072,1,10,2,17,17,56,56,14.12656475,5.8034930000000005
mof_unit_pretest_1173,1975.947112,1836.12862,0.0,0.0,0.02068,0.0134,3,4,6,20,15,14,22,44.46359484,7.881083999999999
mof_unit_pretest_1174,3047.580474,2205.7564,0.0,0.0,0.0,0.0,2,9,5,18,11,13,25,15.54828076,10.517676
mof_unit_pretest_1175,5524.494822,2974.29692,1249.59,1117.1359240556924,0.21379,0.2391,3,4,6,7,17,7,7,36.79978469,6.85762
mof_unit_pretest_1176,2267.274979,1087.76212,2687.7,2141.200090997035,0.33011,0.4143999999999999,0,2,11,20,10,16,23,19.77442275,5.512866000000001
mof_unit_pretest_1177,2070.0724760000003,1560.6078,0.0,0.0,0.11,0.0879,2,9,5,9,19,11,13,45.95117934,7.322832000000002
mof_unit_pretest_1178,2557.674573,1427.950173,0.0,0.0,0.23508,0.2535999999999999,5,12,10,10,1,9,12,20.82960975,5.679384
mof_unit_pretest_1179,4193.320839,2011.814216,1933.18,1540.0995710890088,0.39039,0.4899999999999999,1,10,2,6,19,43,54,17.7529553,6.259151
mof_unit_pretest_1180,1747.123612,901.53932,1782.24,1527.1227695178932,0.2345899999999999,0.2737999999999999,0,1,12,13,12,14,26,20.48678147,5.773726
mof_unit_pretest_1181,1655.036258,1531.251,0.0,0.0,0.12634,0.0821999999999999,3,4,6,9,3,5,24,30.82256327,7.579503999999998
mof_unit_pretest_1182,2903.072447,1140.14624,2831.43,1846.5252082918205,0.3817599999999999,0.5854,0,2,11,13,13,13,27,13.78811043,5.0163150000000005
mof_unit_pretest_1183,5098.563365,2499.614186,2357.71,1919.3857729679726,0.3123599999999999,0.3836999999999999,5,12,10,6,1,4,11,15.47077013,5.186828
mof_unit_pretest_1184,1003.603761,659.42936,0.0,0.0,0.14757,0.1353,0,2,11,20,15,10,25,21.42388644,5.8867650000000005
mof_unit_pretest_1185,704.705636,585.11492,0.0,0.0,0.0600299999999999,0.0434999999999999,0,1,12,14,14,10,24,16.71680542,7.387523
mof_unit_pretest_1186,1130.709615,753.2601099999998,909.8,1006.4368801850613,0.16066,0.1452,0,1,12,12,1,4,11,34.52360594,6.508758
mof_unit_pretest_1187,1683.1251989999998,1496.36444,0.0,0.0,0.1017099999999999,0.0689,3,4,6,3,9,4,5,46.8686824,7.087443
mof_unit_pretest_1188,1588.732088,961.860806,0.0,0.0,0.11433,0.1137,0,2,11,12,1,24,25,29.65995034,8.171177
mof_unit_pretest_1189,3277.228928,1536.53756,1995.7,1553.7401365649139,0.257,0.3301,0,2,11,18,13,16,28,19.62013601,5.638662999999999
mof_unit_pretest_1190,7116.556455,2147.53096,3699.01,1853.5391616384961,0.51859,1.0349,0,1,12,5,5,18,18,9.145921934,5.12471
mof_unit_pretest_1191,1234.736901,867.76076,590.05,688.5906492180375,0.10439,0.0894999999999999,0,2,11,8,8,9,19,38.33684018,7.990672999999998
mof_unit_pretest_1192,2054.538603,1047.29804,2342.12,1982.4938736450904,0.34744,0.4104999999999999,0,1,12,9,17,1,3,15.2584265,5.587823
mof_unit_pretest_1193,2259.7717030000003,1667.8563800000002,268.51,329.0798383309452,0.09482,0.0773999999999999,2,9,5,17,5,2,17,55.30330738,8.261766999999999
mof_unit_pretest_1194,897.3595789999998,587.094323,1346.8,1463.1579511744276,0.20584,0.1895,0,1,12,8,1,4,10,29.04218488,6.203376
mof_unit_pretest_1195,1345.351255,960.5485000000001,722.71,856.8294795446659,0.1343999999999999,0.1134,0,2,11,16,2,14,16,70.02247356,7.338298
mof_unit_pretest_1196,898.7852939999998,582.42332,1361.58,1465.1182817050758,0.21073,0.1958,0,2,11,17,17,4,10,30.98706977,6.103112
mof_unit_pretest_1197,1281.065769,651.211,2443.28,2062.387498065504,0.3063299999999999,0.3629,0,1,12,5,5,10,27,18.60114988,5.708494
mof_unit_pretest_1198,1683.974666,1542.453752,0.0,0.0,0.09957,0.0655,3,4,6,1,10,4,5,63.23685466,8.535609
mof_unit_pretest_1199,1481.813646,821.2013599999998,1843.59,1696.5518614456403,0.2936199999999999,0.3190999999999999,0,1,12,17,17,12,18,14.32158082,5.28532
mof_unit_pretest_1200,3855.856855,1723.59232,2738.7,2032.8476663015463,0.3462299999999999,0.4663999999999999,0,2,11,12,12,13,13,12.025693,5.343994
mof_unit_pretest_1201,3863.684413,2004.12392,1617.5,1393.2015251095852,0.2311999999999999,0.2684,0,2,11,5,12,13,13,26.27340795,6.270192
mof_unit_pretest_1202,7151.679123999999,3044.03344,2831.84,2001.5057242213613,0.3769699999999999,0.5333999999999999,0,1,12,12,17,18,18,17.37076944,5.028302
mof_unit_pretest_1203,4378.394941,2113.10704,2447.75,1961.6446990828047,0.3581199999999999,0.4469,2,9,5,10,19,18,27,26.14088053,6.538443
mof_unit_pretest_1204,2226.829498,1251.88852,1603.57,1496.9708385967601,0.234,0.2506999999999999,0,2,11,9,14,16,25,20.66057834,6.172118
mof_unit_pretest_1205,2060.201946,1368.46536,0.0,0.0,0.1191599999999999,0.108,2,9,5,15,15,16,19,57.73112584,7.902037
mof_unit_pretest_1206,1547.450278,1737.11035,0.0,0.0,0.11903,0.0638999999999999,0,2,11,4,12,16,22,35.69670694,7.134663000000001
mof_unit_pretest_1207,5189.446782,2314.30084,2087.28,1545.7034930421778,0.3578799999999999,0.4833,6,2,11,16,5,15,22,12.80179051,5.284123
mof_unit_pretest_1208,2003.09744,1574.97668,524.75,685.1272247023961,0.1140999999999999,0.0874,3,4,6,14,14,4,4,69.55563724,9.205128
mof_unit_pretest_1209,2498.781325,1026.5038,3426.34,2337.273270602517,0.36874,0.5404999999999999,0,1,12,15,5,11,28,10.00759006,4.628399
mof_unit_pretest_1210,2030.640308,1016.00396,1805.53,1500.0779700952528,0.2388599999999999,0.2874999999999999,0,2,11,10,13,18,22,17.35060817,5.918788
mof_unit_pretest_1211,2034.07834,849.42016,3105.25,2153.2684925460167,0.3230699999999999,0.4658999999999999,0,1,12,10,13,6,10,14.37964832,5.665593
mof_unit_pretest_1212,1525.0469369999998,911.10752,1613.84,1601.00844428124,0.28321,0.2854999999999999,0,1,12,2,10,4,18,20.976511,5.960334
mof_unit_pretest_1213,1667.902993,759.66292,2480.57,1876.0670408783,0.3304699999999999,0.437,0,2,11,5,10,1,6,10.90656381,5.530532
mof_unit_pretest_1214,5355.485467,4191.16792,0.0,0.0,0.07449,0.0572999999999999,5,12,10,2,13,22,22,30.03363119,7.201503
mof_unit_pretest_1215,2435.690212,1452.78548,1903.15,1884.9471812888469,0.33931,0.3426,0,1,12,2,10,16,17,15.27987106,5.351931
mof_unit_pretest_1216,1226.161574,827.34172,912.3900000000002,1022.2672927101712,0.1503799999999999,0.1342,0,1,12,16,17,4,19,58.61357220000001,6.547949
mof_unit_pretest_1217,741.391847,467.01368,1249.08,1306.528167898496,0.20335,0.1943999999999999,0,1,12,5,5,5,12,20.52099975,5.57929
mof_unit_pretest_1218,2975.783323,2139.79064,935.23,1116.6964452085829,0.19197,0.1608,2,9,5,3,8,13,25,46.49361526,6.172655000000001
mof_unit_pretest_1219,4656.75802,1885.35848,3255.3,2188.5073619240343,0.36446,0.5421,2,9,5,14,16,3,18,30.38886619,6.39706
mof_unit_pretest_1220,1679.4406780000002,1997.142,0.0,0.0,0.07015,0.0354999999999999,0,2,11,4,18,13,14,41.25326589,7.374064999999999
mof_unit_pretest_1221,2880.572144,1459.842792,2758.04,2320.997218140087,0.34808,0.4136,0,2,11,1,8,1,29,20.44591858,4.898702
mof_unit_pretest_1222,2449.051727,1280.11392,1691.95,1468.5370673535535,0.2518799999999999,0.2902,0,2,11,6,17,1,28,13.34255416,6.1023760000000005
mof_unit_pretest_1223,2381.7293440000003,1198.18188,1933.83,1615.456840228663,0.22683,0.2715,0,2,11,18,10,13,25,31.46532518,6.996267
mof_unit_pretest_1224,1651.951509,735.6445999999999,3274.66,2421.495673964231,0.3511199999999999,0.4748,0,2,11,6,6,16,19,11.02288858,5.0378680000000005
mof_unit_pretest_1225,2459.814835,1539.85492,1208.74,1256.4841338591357,0.2040799999999999,0.1963,0,1,12,9,7,24,28,19.94855866,5.978483
mof_unit_pretest_1226,3441.5765840000004,3557.30584,636.49,1092.4512806647087,0.1647599999999999,0.096,2,9,5,14,4,17,23,79.23802498,6.382206
mof_unit_pretest_1227,1709.805441,841.40454,2481.8,2028.0173338549705,0.28593,0.3498999999999999,0,1,12,17,15,16,22,18.93367425,5.943672
mof_unit_pretest_1228,1652.690095,799.76984,2194.38,1763.324171389766,0.2776899999999999,0.3456,0,2,11,12,20,4,23,12.1081102,5.565358
mof_unit_pretest_1229,2567.9361,963.84328,3237.96,2018.0894718703194,0.4196199999999999,0.6733,0,2,11,11,11,6,9,15.03859396,5.172917
mof_unit_pretest_1230,3767.142344,2486.83844,1265.43,1387.1403137563898,0.2177399999999999,0.1986,3,4,6,2,2,17,17,44.39988929,5.58534
mof_unit_pretest_1231,1657.002381,871.06744,2652.85,2315.730781432409,0.3352299999999999,0.384,0,1,12,3,3,14,25,13.44327911,5.391403
mof_unit_pretest_1232,2793.928226,1496.1829,3045.3,2707.984974695756,0.3440599999999999,0.3869,2,9,5,4,10,16,20,30.46572658,6.292091
mof_unit_pretest_1233,2247.61122,1403.58894,1245.75,1291.803235712285,0.20984,0.2024,2,9,5,18,3,1,17,30.37066326,5.696978
mof_unit_pretest_1234,3076.986355,1063.77572,3792.37,2177.1178162238925,0.43335,0.7549,0,1,12,7,20,16,27,11.42251843,5.114023
mof_unit_pretest_1235,2822.014487,1480.811133,1666.05,1451.6943584217813,0.2583099999999999,0.2964999999999999,2,9,5,1,13,2,13,14.86154934,5.875352
mof_unit_pretest_1236,3293.306114,1622.40256,0.0,0.0,0.20904,0.2555,0,1,12,14,13,17,25,22.88230541,5.355096
mof_unit_pretest_1237,2406.740251,1500.90312,990.8900000000002,1026.1139948510743,0.13602,0.1313999999999999,2,9,5,12,12,16,16,83.8245606,8.304893
mof_unit_pretest_1238,1991.767135,923.8838,2645.64,2037.7751612508216,0.2933699999999999,0.3809,0,2,11,16,16,1,27,13.11491325,5.907691000000001
mof_unit_pretest_1239,10354.06849,3562.38908,3727.34,2129.4921997426095,0.49713,0.8700999999999999,3,4,6,10,10,28,28,10.11692237,4.7056
mof_unit_pretest_1240,1255.408681,783.4928,734.9199999999998,761.6170800057209,0.11944,0.1152,0,1,12,7,18,12,19,26.93204993,6.607375
mof_unit_pretest_1241,1143.276165,729.18552,1335.11,1414.004076500107,0.2126099999999999,0.2006999999999999,0,1,12,9,11,4,11,21.84274214,6.301538
mof_unit_pretest_1242,6092.578349,2101.5924,4033.1,2310.1122496775115,0.4401199999999999,0.7683999999999999,3,4,6,10,10,3,7,10.92741039,5.709566000000001
mof_unit_pretest_1243,5274.94024,3498.64,1402.67,1544.8415722752993,0.22685,0.2059999999999999,5,12,10,3,13,1,11,21.31474618,5.718242
mof_unit_pretest_1244,1111.3223039999998,691.531213,1350.91,1395.8697615529709,0.2261799999999999,0.2189,0,2,11,1,1,4,22,16.89752196,5.6405970000000005
mof_unit_pretest_1245,2036.947932,753.42376,3789.4,2327.4296420850815,0.35696,0.5812,0,1,12,6,6,6,10,7.722723254,4.78303
mof_unit_pretest_1246,2017.010486,1010.91474,1911.62,1590.943163558753,0.29703,0.3569,0,2,11,16,10,4,27,11.56602744,5.953375
